sample	TCGA-BT-A20R-11	TCGA-GD-A3OP-11	TCGA-BT-A20U-11	TCGA-K4-A3WV-11	TCGA-CU-A0YN-11	TCGA-BL-A13J-11	TCGA-K4-A54R-11	TCGA-BT-A20N-11	TCGA-GD-A3OQ-11	TCGA-BT-A2LB-11	TCGA-BT-A20W-11	TCGA-CU-A0YR-11	TCGA-BT-A2LA-11	TCGA-K4-A5RI-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-BT-A20Q-11	TCGA-GC-A3BM-11
C19orf47	-0.509690566	-0.078890566	0.559709434	-0.095390566	0.225709434	0.005909434	-0.700690566	-0.294290566	-0.292490566	0.243909434	-0.077790566	-0.369590566	1.079109434	-0.060590566	-0.098790566	0.635809434	0.307509434	0.218509434	-0.405690566
C19orf48	-2.244578712	-0.566778712	-0.123278712	-0.203978712	-1.278778712	-2.340878712	-0.615578712	-2.383378712	-1.288078712	-0.881178712	-0.496678712	-1.039378712	-0.415078712	-0.313878712	-1.012778712	1.448521288	-1.111378712	-2.047678712	-0.742778712
CAPN5	-0.289084027	2.073515973	1.554815973	2.364215973	-0.508684027	-0.274984027	1.258215973	-0.655984027	1.962615973	0.910115973	1.203615973	0.627015973	0.855715973	-0.068484027	0.854315973	0.046115973	1.942315973	0.298315973	0.639015973
CAPN1	-0.745899891	1.545600109	1.738500109	1.462300109	-0.476999891	-0.562799891	1.040800109	-0.655699891	0.776700109	1.632600109	0.462500109	-0.147899891	1.597800109	0.347300109	0.045900109	0.463100109	0.436900109	-0.377899891	0.478100109
CAPN8	-4.032294272	4.208405728	-4.032294272	4.267305728	-4.032294272	-4.032294272	5.837005728	-4.032294272	5.266505728	-3.482594272	0.617905728	2.456705728	6.045505728	2.455705728	1.692805728	-1.534494272	2.813605728	-4.032294272	5.759405728
P4HB	-1.464890987	-0.108790987	0.783909013	-0.574990987	-0.489390987	-1.465190987	-0.721990987	-1.322590987	-0.627490987	0.510109013	-0.158290987	-1.023090987	-0.204290987	-0.353290987	-0.966190987	-0.109590987	0.172909013	-1.074590987	-0.707490987
SPAG5	-3.490405392	-2.134905392	0.116894608	-2.881105392	1.031594608	-4.076505392	-1.871505392	-4.238805392	-2.160705392	-0.104605392	0.757594608	-2.343605392	-1.271505392	-1.208205392	-1.833405392	0.714094608	0.104494608	-4.571505392	-1.324705392
TBX5	3.691230043	3.516430043	3.412330043	-0.921169957	6.564430043	5.502330043	1.590930043	4.552130043	4.908830043	2.374830043	4.423730043	5.981030043	2.470330043	4.140330043	6.019230043	1.086630043	1.965830043	6.743930043	3.036930043
HTR7	2.782525431	2.671825431	0.330225431	2.480125431	0.495925431	0.791425431	3.486125431	1.075825431	3.358325431	0.805925431	2.593725431	2.431125431	2.588725431	2.961925431	2.259225431	-0.480274569	1.017225431	0.707825431	3.840425431
SLC2A10	-0.277404713	0.763495287	0.195595287	1.046795287	0.726095287	-0.063704713	0.553295287	-0.204704713	1.579795287	-0.019904713	0.798995287	0.583095287	0.645295287	0.158995287	0.582395287	-0.262804713	1.346895287	-0.513504713	1.623395287
CAB39L	3.00427776	2.60477776	1.24117776	3.23567776	1.78177776	2.62647776	2.25537776	2.40397776	2.97307776	2.08097776	1.55207776	2.25517776	2.41177776	1.48237776	2.52157776	1.90667776	3.28237776	2.01577776	2.05297776
FLJ37453	-0.78970412	-0.26130412	-0.84760412	0.53579588	0.30549588	0.29219588	-0.22260412	-0.04770412	0.21179588	-0.68180412	-0.13270412	0.66809588	0.70719588	0.13499588	0.44219588	1.25889588	0.59729588	0.47399588	0.11899588
KDELR1	-1.071164768	-0.238164768	0.017335232	-0.045064768	-0.555864768	-0.541764768	-0.395064768	-1.032464768	-0.470864768	-0.505364768	-0.017464768	-0.275664768	0.135835232	-0.332464768	-0.019564768	-0.379764768	0.554935232	-0.802864768	-0.283664768
ST14	-5.367744089	1.670755911	1.700155911	1.237855911	-4.346144089	-4.901744089	2.309155911	-4.856144089	0.481255911	2.494655911	0.513055911	-2.011644089	1.519055911	0.416555911	-0.013644089	1.201055911	2.054755911	-6.113344089	0.600155911
MOBKL2C	0.961792345	1.463792345	0.995492345	1.912092345	-0.137607655	0.612392345	2.649592345	0.682192345	1.359892345	0.498392345	0.544192345	0.505492345	2.675392345	1.331492345	0.674492345	0.706092345	1.069592345	0.050892345	2.572892345
AKT1S1	-0.562308646	-0.211108646	0.283091354	0.022991354	-0.250208646	-0.297808646	-0.649308646	-0.449108646	-0.466408646	-0.069508646	-0.149808646	-0.220208646	0.201691354	-0.089008646	-0.145108646	0.203891354	0.671791354	-0.165308646	-0.347608646
LOC728554	-1.525748162	1.249951838	1.623251838	0.186651838	-1.343748162	-2.649048162	-0.811248162	-1.623548162	0.039851838	2.852551838	-0.194948162	-1.947848162	1.065251838	0.078451838	-0.542848162	0.077151838	-0.693448162	-1.783448162	-0.351448162
SERPINB13	-2.0993497	8.3405503	11.0708503	0.6613503	-2.0993497	-2.0993497	3.4180503	-2.0993497	-0.6845497	11.7470503	4.8195503	-0.6322497	0.1629503	3.0598503	1.5630503	0.2179503	6.7841503	-1.1860497	2.8852503
LOC550643	-0.327904737	0.362695263	0.625795263	0.839895263	-0.561104737	-0.522204737	0.175495263	-0.586304737	0.188895263	-0.039004737	-0.232404737	-0.176804737	0.769295263	0.204695263	-0.152104737	1.291995263	0.421995263	-0.658904737	0.119395263
GOLGA2B	-0.768036668	0.045663332	-0.833036668	0.154063332	-0.409336668	-0.109336668	-1.184336668	-0.735036668	0.085363332	-1.810436668	-0.842836668	-0.442536668	-0.449936668	-0.297036668	0.421663332	1.082063332	0.053063332	-0.946436668	-0.574536668
ZNF133	-1.380146399	0.079053601	0.085253601	0.121853601	-0.282646399	0.117453601	-1.193046399	-0.639546399	0.154953601	-0.353946399	-0.653946399	-0.195446399	-0.489946399	-0.461946399	0.294353601	-0.519746399	0.064153601	0.299953601	-0.390746399
NDUFA11	0.176750051	0.164450051	0.453650051	0.000350051	0.263750051	-0.207249949	-0.431549949	0.061950051	-0.459149949	0.399450051	-0.266649949	0.130050051	0.783250051	0.595950051	0.022750051	1.649950051	0.120250051	0.203950051	-0.231249949
PGBD2	-1.12895119	0.48634881	0.61444881	0.94004881	-0.60495119	-0.65265119	-0.75005119	-0.64625119	0.82384881	0.18434881	0.33944881	-0.48085119	0.43824881	0.20854881	0.24464881	0.05984881	0.83664881	-1.22405119	0.19554881
AGTRAP	-1.602670956	0.082229044	0.797429044	-0.998770956	-0.937870956	-1.463470956	-1.353770956	-1.528470956	-1.086070956	0.108929044	-0.215270956	-0.924370956	0.195929044	0.077329044	-0.817070956	0.807129044	-0.148970956	-1.289970956	-0.721970956
MTP18	-2.24326302	-0.62206302	0.41313698	-0.82006302	-1.77066302	-2.80166302	-0.54036302	-2.81306302	-1.27116302	0.03983698	0.13633698	-1.36596302	-0.18756302	0.19453698	-1.27446302	3.09683698	-0.55106302	-3.23216302	-0.96016302
PABPC4	0.184673141	0.426173141	0.546873141	0.969273141	-0.010326859	0.471173141	1.077473141	0.195673141	0.582873141	0.242673141	0.332773141	0.098373141	0.992773141	0.609773141	0.600273141	-0.118726859	0.403373141	0.416373141	0.700273141
MPV17L2	-0.189810207	-0.174010207	-0.143210207	0.048289793	-0.708610207	-0.686710207	-1.099210207	-0.436010207	-0.900710207	-0.699710207	-0.280610207	-0.427510207	0.259789793	-0.102910207	-0.399810207	-0.029710207	0.214389793	-0.346210207	-0.898710207
C18orf54	-1.08180771	-1.26670771	-1.08470771	-0.91330771	0.90579229	0.12449229	-2.01410771	-0.86260771	-0.75180771	-0.87110771	0.56139229	-0.11500771	-0.42590771	-1.23470771	-0.16850771	-1.15440771	1.23729229	-0.75130771	-0.58970771
C18orf56	-2.698933172	-0.864133172	-1.143933172	-1.211233172	-0.018833172	-2.589733172	-1.742733172	-1.847433172	-1.610933172	-0.566533172	0.581766828	-1.262933172	0.323766828	-0.927933172	-0.904833172	1.054766828	0.029566828	-3.360233172	-0.424133172
ZNF525	-1.993426165	-0.253526165	-2.435026165	0.424573835	-1.652926165	-0.832926165	0.510173835	-1.509026165	0.322373835	-0.777526165	-0.042626165	-0.774326165	-0.811826165	-0.728426165	-0.279526165	-0.982826165	-0.370526165	-1.114126165	0.074773835
ZNF524	-0.803285103	0.166514897	0.278414897	0.464014897	-0.424185103	-0.148485103	-1.575985103	-0.575985103	-0.492385103	-0.649685103	-0.374585103	-0.203585103	0.001614897	0.353014897	0.309414897	1.741114897	0.605514897	-0.555585103	-0.908885103
YJEFN3	-1.541074545	0.317425455	0.944425455	0.964925455	-1.807774545	-0.364574545	1.363925455	-1.403874545	0.905825455	-0.711474545	-1.147474545	-1.798374545	-1.808074545	-0.694974545	0.056625455	0.769025455	-0.922774545	-0.490474545	1.107925455
PALM3	-2.590645517	0.131354483	-2.764345517	3.552254483	-2.570745517	-2.988945517	2.912454483	-3.754745517	2.936454483	-2.799145517	0.483254483	-0.996245517	2.982254483	0.064554483	-1.232345517	0.544954483	3.034554483	-2.190745517	0.678054483
TST	-2.468921319	1.031078681	1.075178681	0.829678681	-1.009221319	-0.798121319	0.055278681	-1.588721319	0.336278681	2.127578681	0.054478681	-0.796721319	1.405278681	0.095778681	-0.130421319	1.642178681	0.150778681	-1.281221319	-0.278321319
GCLM	1.422183231	-0.423416769	2.904783231	-0.836516769	-0.654916769	-0.622816769	0.634283231	-0.557616769	-0.386916769	-0.328016769	0.376883231	-1.257416769	-0.654316769	0.266383231	-1.104316769	-0.298816769	-0.896616769	-1.386016769	-0.570616769
GRHL1	-0.748816559	3.392183441	4.567183441	3.507883441	-3.383516559	-2.932516559	3.731683441	-1.069816559	2.373883441	5.029683441	1.327583441	-1.113816559	2.598983441	1.201983441	1.199983441	1.229383441	2.298383441	-2.881116559	2.340983441
GRHL2	-6.18067112	3.32922888	3.38302888	3.75972888	-5.34837112	-6.00227112	3.01012888	-7.30977112	3.52932888	2.85052888	3.08842888	0.33282888	3.39862888	2.17872888	1.55532888	1.90762888	3.63792888	-5.44177112	3.00102888
GRHL3	-2.713240414	6.899759586	6.561059586	6.420559586	-4.041440414	-4.535440414	6.754059586	-5.332540414	5.582659586	7.773459586	5.546859586	1.917059586	6.518059586	4.394759586	5.076459586	2.715159586	5.578559586	-2.895040414	5.248159586
DAPK3	1.496628053	0.121128053	-0.272471947	-0.130871947	1.025528053	1.051028053	0.223328053	1.491928053	-0.410971947	-0.016671947	0.207028053	0.608928053	0.317228053	0.668628053	0.887228053	1.296928053	0.188428053	1.480028053	0.738828053
DAPK1	0.318733102	1.434133102	-2.932666898	1.845833102	0.076333102	0.309533102	0.653133102	0.653333102	1.216433102	0.838133102	0.651633102	0.201333102	0.573633102	0.453633102	0.887133102	-0.423966898	0.850733102	0.006233102	0.685133102
ZFPL1	-0.985679368	0.126820632	-0.107979368	0.290720632	-0.284479368	-0.481379368	-0.483179368	-0.525679368	-0.239579368	-0.385779368	-0.381079368	-0.309779368	0.383720632	-0.061879368	-0.216979368	0.788820632	-0.486279368	-0.062779368	-0.354879368
HES1	-1.555289637	1.914310363	2.016410363	1.903810363	-1.344689637	-2.131689637	1.266910363	-0.836789637	1.974110363	0.656710363	0.921410363	0.957910363	1.986710363	0.871210363	0.367610363	0.504210363	1.909410363	-2.961289637	1.086210363
UBL5	-0.194521764	-0.143021764	0.183978236	-0.038921764	-0.279721764	-0.423221764	-0.473721764	-0.340721764	-0.406521764	0.024578236	-0.072621764	-0.220821764	0.372978236	0.085178236	-0.427821764	0.903978236	0.451378236	-0.330021764	-0.375921764
STK19	0.107178931	-0.015521069	-0.000321069	-0.140221069	-0.074021069	0.169978931	-0.449121069	-0.019221069	-0.452721069	0.353078931	-0.316821069	0.088378931	0.347878931	0.222778931	0.137278931	1.223978931	-0.266421069	-0.291021069	-0.183521069
FKBP2	-0.769372915	-0.137872915	0.486227085	-0.082172915	-0.637872915	-0.735072915	-0.557272915	-0.584972915	-0.471572915	-0.094872915	-0.242872915	-0.307572915	0.844227085	0.338927085	-0.320272915	1.536727085	-0.198372915	-0.366272915	-0.391572915
FKBP3	-0.178207015	-0.253807015	0.425892985	-0.145907015	-0.308007015	-0.258807015	-0.561607015	-0.468207015	-0.365507015	0.237692985	0.047992985	-0.432207015	0.366392985	-0.264907015	-0.441107015	0.428192985	-0.174407015	-0.187807015	-0.566707015
HES2	-3.612437417	5.473662583	4.617962583	0.005962583	-5.367037417	-5.367037417	-1.672437417	-4.460237417	0.197362583	4.569062583	2.408262583	-2.584137417	0.161162583	-1.557137417	0.817262583	-0.163137417	-2.201237417	-5.367037417	-1.651537417
PCDH1	-1.08872668	0.99447332	1.19487332	1.01297332	-1.98722668	-1.70652668	0.62467332	-2.28172668	0.60987332	1.63957332	0.54307332	-0.68132668	0.89617332	-0.41092668	-0.83732668	-0.07242668	1.77887332	-2.40532668	0.56977332
GPR109B	-1.050621607	4.061478393	4.465478393	4.602078393	-3.421421607	-1.420021607	6.062978393	0.415078393	4.595878393	2.161778393	3.089278393	3.600178393	5.599778393	2.510178393	1.918478393	1.977278393	2.830778393	-3.293521607	5.879978393
C14orf153	-0.159499579	-0.267799579	0.052900421	0.205700421	0.066000421	0.560100421	-0.925699579	-0.099599579	-0.401699579	-0.360199579	-0.254399579	-0.101099579	0.125100421	-0.090799579	0.141300421	0.549000421	-0.210399579	0.430200421	-0.789399579
SV2C	-0.310847959	2.002852041	0.198652041	1.226952041	-1.152047959	-1.152047959	1.221352041	-1.152047959	1.963052041	0.578752041	0.948152041	-1.152047959	2.210052041	-1.152047959	0.817152041	0.067052041	0.223652041	-1.152047959	0.035452041
GPR109A	-0.891605431	3.655594569	5.146694569	3.956994569	-3.251805431	-3.529405431	4.604494569	0.574494569	3.517694569	2.154794569	1.967794569	2.612594569	4.444594569	1.320594569	1.521994569	1.476894569	3.455294569	-1.134205431	4.683694569
C14orf156	0.105962513	-0.269137487	0.799462513	-0.268437487	-0.201637487	-0.230637487	-0.670637487	-0.449737487	-0.786337487	0.253462513	-0.207437487	-0.057637487	0.260462513	0.039262513	-0.285037487	1.219262513	-0.339537487	-0.214737487	-0.557937487
SYMPK	-0.879199813	-0.004699813	-0.508999813	0.089600187	-0.713499813	-0.408599813	-0.268399813	-0.766099813	-0.343899813	-0.237099813	-0.378799813	-0.374199813	-0.361099813	-0.106999813	-0.189199813	1.191200187	-0.101899813	-0.680499813	-0.313799813
KRT34	-0.888082833	-0.888082833	2.241517167	1.165517167	-0.888082833	-0.888082833	-0.888082833	1.281717167	-0.888082833	1.721217167	-0.888082833	-0.888082833	-0.888082833	-0.888082833	-0.888082833	3.543817167	-0.403982833	-0.888082833	-0.888082833
EHF	-6.234541108	4.432158892	4.565458892	3.836658892	-5.391941108	-6.501641108	3.072158892	-6.349841108	4.371158892	4.974658892	2.640258892	1.606058892	2.220558892	1.768558892	1.089858892	0.399458892	3.525958892	-6.895841108	3.328258892
FCHO1	-4.56693268	-1.61173268	-1.98263268	-0.26843268	-3.99333268	-3.96963268	-1.62503268	-2.18673268	-1.68353268	-0.57793268	0.86276732	-0.83963268	-0.33333268	0.94026732	0.12156732	2.66056732	2.33646732	-4.10103268	-0.48943268
FKBPL	-2.344247312	-0.483747312	0.935052688	-0.287447312	-0.528047312	-1.340047312	-2.373647312	-1.725747312	-0.872847312	0.679852688	-0.392347312	-1.091247312	0.285952688	0.005852688	-0.836247312	0.768452688	0.124752688	-1.440647312	-1.921247312
GPR172A	-1.735027522	-0.285827522	-0.158727522	-0.658227522	-1.563727522	-2.135727522	-0.003527522	-1.716827522	-1.205227522	-0.432427522	-0.486527522	-1.824927522	-0.023727522	0.437272478	-1.367227522	1.193172478	0.693472478	-1.778927522	-0.736027522
DTL	-4.039194702	-1.918094702	-0.235294702	-4.702294702	1.806505298	-4.664594702	-4.372894702	-3.337094702	-1.786894702	-1.252494702	0.524605298	-2.602394702	-2.477294702	-1.694094702	-3.355994702	0.462105298	-1.021794702	-5.984594702	-2.338094702
EMX2	-0.839552462	0.595847538	0.431547538	6.355947538	-0.128052462	-2.177752462	3.065247538	2.077847538	3.553047538	-3.861552462	4.580747538	2.627447538	3.208147538	2.821947538	3.392047538	1.466747538	1.195747538	2.132147538	-0.547952462
C12orf36	-2.509584112	3.909415888	4.068915888	-2.509584112	-2.509584112	-2.509584112	-2.509584112	-2.509584112	-2.094684112	4.342915888	-1.879284112	-1.842184112	-1.083184112	-1.941684112	-0.007584112	-0.398484112	4.661715888	-2.509584112	-1.796984112
C12orf32	-1.725741412	-0.248741412	0.321758588	-0.062041412	0.014258588	-1.471241412	-1.843041412	-1.444441412	-0.341141412	-0.361841412	0.025358588	-0.538641412	-0.608441412	-0.624241412	-0.879541412	-0.034241412	-0.294641412	-1.128841412	-0.537641412
ZG16B	-3.568260999	4.154239001	1.641239001	3.576439001	-4.151860999	-4.937260999	2.289139001	-3.079360999	2.920339001	1.562839001	2.270739001	1.188339001	3.904439001	2.538839001	3.468739001	3.566139001	4.728839001	-4.937260999	3.716539001
KIF2C	-3.236135895	-2.928535895	0.528564105	-3.992535895	0.760364105	-4.654635895	-4.832135895	-4.331335895	-2.611035895	-0.600835895	1.158864105	-1.698435895	-0.619735895	-1.044335895	-1.300435895	1.715964105	0.758364105	-2.679335895	-1.710735895
LOC643008	-0.019560796	6.170239204	4.594639204	3.637439204	-1.297860796	-0.410560796	4.028939204	-1.124660796	4.413939204	5.199639204	0.931439204	1.339539204	5.124339204	2.056839204	2.907139204	3.362339204	5.678139204	-1.290660796	4.449439204
MYBBP1A	-0.421441849	0.208458151	-0.028541849	0.565558151	-0.801941849	-0.479441849	0.729558151	-0.199941849	0.255458151	-0.294941849	-0.122041849	-0.285241849	-0.476041849	0.082058151	-0.579841849	-1.024041849	-1.097241849	-0.210841849	0.023558151
ZNRF1	0.156271588	0.533671588	1.161571588	0.608271588	0.217671588	-0.266528412	0.007671588	-0.522728412	0.052971588	0.985671588	0.439571588	-0.195028412	0.569271588	0.481471588	0.163871588	1.382571588	0.221771588	0.035171588	-0.219428412
GPX1	-1.140581561	0.019418439	-0.046281561	-0.144881561	-1.028781561	-0.905881561	-0.474781561	-0.972081561	-0.598781561	-0.169081561	-0.263781561	-0.699081561	0.570618439	0.539518439	-0.665481561	1.664018439	-0.108881561	-1.038981561	-0.270881561
GPX2	-4.210593812	7.489606188	9.274606188	7.373906188	-1.926193812	-4.817693812	6.449906188	-3.955393812	6.834406188	5.399206188	6.221006188	3.756506188	7.971906188	5.978306188	5.892806188	6.076806188	7.089506188	-2.384493812	6.116806188
RCAN3	-4.042777823	-0.406677823	0.782922177	0.901222177	-3.290477823	-3.499677823	0.705722177	-3.566177823	0.728222177	0.697022177	0.326522177	-0.828477823	-0.066877823	0.157622177	-0.763477823	-1.037677823	0.778122177	-4.385277823	1.269422177
GRTP1	-1.945840577	1.694359423	1.938259423	1.657359423	-1.271040577	-1.413040577	0.964759423	-1.847140577	0.968859423	1.053259423	0.155459423	-1.715540577	1.776359423	0.620659423	-0.110540577	1.097159423	-0.095440577	-1.722740577	0.971659423
WASH7P	-1.323730269	0.343669731	-0.481530269	0.782469731	-1.152130269	-0.488030269	0.517569731	-0.516530269	0.412069731	-0.354930269	-0.528630269	-0.092630269	-0.368830269	0.212869731	0.610769731	1.441369731	-0.145030269	-0.001630269	0.166169731
PRKCSH	-0.818866953	-0.377266953	-0.449666953	-0.035766953	-0.579666953	-0.693266953	0.074433047	-0.750066953	-0.470066953	-0.657066953	-0.198266953	-0.267566953	0.631333047	0.110933047	-0.363366953	0.479833047	0.016033047	-0.713066953	-0.155166953
UBE2J2	-0.651183566	0.156116434	0.043316434	0.109616434	-0.249083566	-0.537983566	-0.018383566	-0.454683566	-0.371683566	0.283816434	-0.064083566	-0.697783566	0.358416434	0.483616434	-0.174283566	1.178916434	0.391116434	-0.325583566	-0.349183566
BRIX1	0.017635763	0.144335763	0.111835763	0.461535763	-1.094864237	-0.566164237	0.628735763	-0.190564237	-0.333164237	0.723635763	0.136935763	-0.522664237	0.717935763	0.304535763	-0.481964237	1.247835763	-0.039564237	-0.566264237	-0.307464237
RAD51AP1	-2.34141794	-2.39891794	-0.06221794	-3.30281794	1.47688206	-3.44521794	-4.92681794	-3.13501794	-1.48971794	-0.90851794	0.68038206	-2.34371794	-2.38271794	-1.54481794	-1.79921794	0.43298206	-0.26261794	-3.20371794	-2.35861794
RBM17	0.334731291	-0.038968709	-0.044468709	-0.276468709	-0.001268709	-0.017068709	0.005631291	0.073631291	-0.471068709	0.091331291	-0.161168709	-0.162868709	0.027331291	0.074831291	0.033331291	0.867231291	-0.076868709	-0.023168709	-0.219368709
RXRA	0.342516886	1.248716886	0.831116886	2.305916886	0.291316886	0.843316886	0.903916886	0.106316886	1.881616886	0.853416886	0.410416886	0.645116886	2.114116886	0.691916886	0.729416886	0.398216886	1.202516886	0.633416886	1.759416886
MVD	-1.103054233	-0.355554233	1.327345767	-0.222854233	-0.601254233	-0.654454233	-0.135354233	-0.708054233	-0.723254233	0.683845767	-0.283454233	-0.612954233	0.126645767	0.125545767	-0.476554233	2.451845767	0.258545767	-0.277554233	-0.425554233
